Category URL,Title,Selling Price,MRP,Discount,Rating
https://www.bewakoof.com/baggy-pants-for-men?manufacturer_brand=bewakoof%C2%AE,Men's Beige Baggy Oversized Plus Size Cargo Pants,"₹1,039","₹2,949",64% OFF,4.5
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Washed Straight Fit Jeans,"₹1,699","₹3,999",57% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Black Washed Straight Fit Mid-Rise Jeans,"₹1,499","₹3,699",59% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Green Straight Fit Mid-Rise Jeans,"₹1,499","₹3,799",60% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Black Embroidered Straight Fit Washed Mid-Rise Jeans,"₹1,499","₹3,699",59% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Embroidered Straight Fit Washed Mid-Rise Jeans,"₹1,499","₹3,799",60% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Applique Washed Straight Fit Jeans,"₹1,499","₹3,599",58% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Black Straight Fit Mid-Rise Jeans,"₹1,499","₹3,499",57% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Black Applique Straight Fit Washed Mid-Rise Jeans,"₹1,499","₹3,499",57% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Applique Straight Fit Washed Mid-Rise Jeans,"₹1,499","₹3,899",61% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Washed Straight Fit Mid-Rise Carpenter Jeans,"₹1,499","₹3,999",62% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Washed Straight Fit Cargo Mid-Rise Jeans,"₹1,499","₹2,999",50% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Washed Straight Fit Cargo Jeans,"₹1,499","₹3,699",59% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Beige Straight Fit Jeans,"₹1,699","₹2,999",43% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Brown Straight Fit Mid-Rise Jeans,"₹1,499","₹3,799",60% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Black Straight Fit Cargo Mid-Rise Jeans,"₹1,499","₹3,599",58% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Washed Straight Fit Mid-Rise Panelled Jeans,"₹1,499","₹3,799",60% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Black Paint Splatter Printed Washed Straight Fit Jeans,"₹1,499","₹3,299",54% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Bluish Green Washed Straight Fit Mid-Rise Jeans,"₹1,499","₹3,599",58% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Blue Washed Straight Fit Cargo Mid-Rise Jeans,"₹1,499","₹3,699",59% OFF,4.4
https://www.bewakoof.com/men-straight-fit-jeans?manufacturer_brand=bewakoof%C2%AE,Men's Black Straight Fit Mid-Rise Jeans,"₹1,499","₹2,999",50% OFF,4.4
https://www.bewakoof.com/men-co-ord-sets,Men's Blue Typography Oversized Co-ordinates,₹999,"₹2,349",57% OFF,4.5
https://www.bewakoof.com/men-co-ord-sets,Men's Green & Black Rock Lee Graphic Printed Oversized Co-ordinates,₹969,"₹2,999",67% OFF,4.5
https://www.bewakoof.com/men-co-ord-sets,Men's Black Oversized Acid Wash Co-ordinates,"₹1,259","₹4,299",70% OFF,4.5
https://www.bewakoof.com/men-co-ord-sets,Men's Skipper Blue Black Panther Graphic Printed Oversized Co-ordinates,"₹1,109","₹3,499",68% OFF,4.5
https://www.bewakoof.com/men-vests,Men's Jet Black Vest,₹399,₹799,50% OFF,4.7
https://www.bewakoof.com/men-vests,Men's White Vest,₹399,₹799,50% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Black Oversized Vest,₹499,₹699,28% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Grey We Are Venom Graphic Printed Oversized Vest,₹499,"₹1,099",54% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Grey Tatva Graphic Printed Boxy Fit Vest,₹449,"₹1,299",65% OFF,4.7
https://www.bewakoof.com/men-vests,Men's White Warrior Graphic Printed Vest,₹449,"₹1,299",65% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Black Moon Knight Marvel Graphic Printed Vest,₹449,₹999,55% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Navy Blue The Panda Way Graphic Printed Boxy Fit Vest,₹449,"₹1,199",62% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Navy Vroom Panda Graphic Printed Vest,₹399,₹749,46% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Black Batman Outline Logo Graphic Printed Vest,₹449,₹999,55% OFF,4.7
https://www.bewakoof.com/men-vests,Men's White Garfield Hates Mornings Graphic Printed Boxy Fit Vest,₹399,"₹1,199",66% OFF,4.7
https://www.bewakoof.com/men-vests,Men's White Better & Better Graphic Printed Boxy Fit Vest,₹449,"₹1,199",62% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Red Mickey faces Graphic Printed Boxy Fit Vest,₹359,"₹1,049",65% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Navy Blue Ektha Raja Graphic Printed Boxy Fit Vest,₹449,"₹1,299",65% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Bold Red Superman Logo Graphic Printed Oversized Vest,₹499,"₹1,199",58% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Bold Red Swag Dekh Typography Vest,₹449,₹899,50% OFF,4.7
https://www.bewakoof.com/men-vests,Men's White Oversized Vest,₹449,₹699,35% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Purple Vest,₹399,"₹1,249",68% OFF,4.7
https://www.bewakoof.com/men-vests,Men Grey Boxy Fit Vest,₹399,₹999,60% OFF,4.7
https://www.bewakoof.com/men-vests,Men's Jet Black Superman Logo Graphic Printed Oversized Vest,₹499,"₹1,199",58% OFF,4.7
